theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
8.360212237123469947e+00,4.952277671589695274e+03,9.614729984868097290e+01,7.719864035543441139e-01
8.544494087152985529e+00,4.671076963105641880e+03,9.472993283888588678e+01,7.759691244783766262e-01
8.732838011121188515e+00,4.404956075121242066e+03,9.331466257907516137e+01,7.798927368704592356e-01
8.925333548202338818e+00,4.153190252252747996e+03,9.190269254454351255e+01,7.837573535438357997e-01
9.122072211257998831e+00,3.915081844617534443e+03,9.049516084974783325e+01,7.875631362732231633e-01
9.323147530342465572e+00,3.689960017514392348e+03,8.909314150244824759e+01,7.913102927585515811e-01
9.528655097167201049e+00,3.477180385843779277e+03,8.769764580017256606e+01,7.949990745492209188e-01
9.738692610545371053e+00,3.276124582233430374e+03,8.630962384761757278e+01,7.986297736563469085e-01
9.953359922838100005e+00,3.086199767361382328e+03,8.492996617524268288e+01,8.022027210142691489e-01
1.017275908742454327e+01,2.906838090470555926e+03,8.355950544092067389e+01,8.057182830128692963e-01
1.039699440721831358e+01,2.737496107556426523e+03,8.219901819807417098e+01,8.091768600184485738e-01
1.062617248425334715e+01,2.577654164189971652e+03,8.084922671522745929e+01,8.125788833651858001e-01
1.086040227036278694e+01,2.426815749419572967e+03,7.951080083333432924e+01,8.159248136118131267e-01
1.109979511897494575e+01,2.284506826683611507e+03,7.818435984859834775e+01,8.192151381366865603e-01
1.134446483805101380e+01,2.150275147165175895e+03,7.687047440977620738e+01,8.224503691029533270e-01
1.159452774418964438e+01,2.023689550535552371e+03,7.556966842014418262e+01,8.256310416489058834e-01
1.185010271792416248e+01,1.904339257567183495e+03,7.428242093541619795e+01,8.287577115862874155e-01
1.211131126023866145e+01,1.791833158651903432e+03,7.300916804992543518e+01,8.318309541604547164e-01
1.237827755032988364e+01,1.685799101838204706e+03,7.175030476432500848e+01,8.348513615153277945e-01
1.265112850464231720e+01,1.585883183603250700e+03,7.050618682892825007e+01,8.378195419279406142e-01
1.292999383720459150e+01,1.491749045201971285e+03,6.927713255760097866e+01,8.407361173162931633e-01
1.321500612129585761e+01,1.403077177086996926e+03,6.806342460783756110e+01,8.436017224447275309e-01
1.350630085247145118e+01,1.319564233569535645e+03,6.686531172330825257e+01,8.464170029476040247e-01
1.380401651297782273e+01,1.240922359591842906e+03,6.568301043575614528e+01,8.491826142749681061e-01
1.410829463758735081e+01,1.166878531206423759e+03,6.451670672365933967e+01,8.518992202514680256e-01
1.441927988088431434e+01,1.097173911104440549e+03,6.336655762555380278e+01,8.545674917790385683e-01
1.473712008603406254e+01,1.031563220305199366e+03,6.223269280634736589e+01,8.571881059000370229e-01
1.506196635506800874e+01,9.698141269090209562e+02,6.111521607534302802e+01,8.597617442727735204e-01
1.539397312071793067e+01,9.117066526260431374e+02,6.001420685503691033e+01,8.622890926957740287e-01
1.573329821983367083e+01,8.570325976225743716e+02,5.892972160006760163e+01,8.647708394300647194e-01
1.608010296841917253e+01,8.055949840731955192e+02,5.786179516596767769e+01,8.672076750067989614e-01
1.643455223832251733e+01,7.572075186698492644e+02,5.681044212761553069e+01,8.696002906726294501e-01
1.679681453561640225e+01,7.116940742174241450e+02,5.577565804750036449e+01,8.719493781052293224e-01
1.716706208070636919e+01,6.688881903377624667e+02,5.475742069410613055e+01,8.742556282820043156e-01
1.754547089020480044e+01,6.286325932094800919e+02,5.375569121088731350e+01,8.765197309594653374e-01
1.793222086060967513e+01,5.907787341884229591e+02,5.277041523645702625e+01,8.787423739661548439e-01
1.832749585382779856e+01,5.551863470820393331e+02,5.180152397673562348e+01,8.809242424599279531e-01
1.873148378458322227e+01,5.217230237893954836e+02,5.084893522991824000e+01,8.830660186150948165e-01
