theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
4.702216309064913280e-01,1.336332915922780754e+06,8.207622474537754442e+01,1.924583368048306542e-01
4.805865964850637440e-01,1.279142662811518414e+06,8.206534350700853508e+01,1.958832938669815282e-01
4.911800341380447299e-01,1.224082900965298759e+06,8.203321651448258933e+01,1.993073465087147333e-01
5.020069800122877179e-01,1.171118762243977049e+06,8.198189437184250039e+01,2.027296507280933191e-01
5.130725812650408502e-01,1.120212074132304406e+06,8.191347711520747055e+01,2.061494491565134257e-01
5.243820985109179933e-01,1.071321696927348385e+06,8.183010608700747923e+01,2.095660729513707798e-01
5.359409083228087178e-01,1.024403856056476594e+06,8.173395600979002040e+01,2.129789433536634080e-01
5.477545057879142920e-01,9.794124672801920678e+05,8.162722729443652270e+01,2.163875729196095277e-01
5.598285071201258845e-01,9.362994527922398411e+05,8.151213861102763758e+01,2.197915664366767996e-01
5.721686523299867044e-01,8.950150464895152254e+05,8.139091974409818420e+01,2.231906215354548528e-01
5.847808079535076198e-01,8.555080869421396637e+05,8.126580474772242724e+01,2.265845290095847286e-01
5.976709698411329930e-01,8.177262968458646210e+05,8.113902540984143741e+01,2.299731728564762823e-01
6.108452660081828967e-01,7.816165479814896826e+05,8.101280502956146279e+01,2.333565300518124774e-01
6.243099595481271802e-01,7.471251109365337761e+05,8.088935250586446557e+01,2.367346700708863327e-01
6.380714516100759459e-01,7.141978890608670190e+05,8.077085673132872046e+01,2.401077541696511608e-01
6.521362844419015259e-01,6.827806363286840497e+05,8.065948128009009110e+01,2.434760344379988117e-01
6.665111445004396895e-01,6.528191589629410300e+05,8.055735937540640634e+01,2.468398526372533874e-01
6.812028656302483443e-01,6.242595008444458945e+05,8.046658911883486098e+01,2.501996388331861332e-01
6.962184323124337437e-01,5.970481128758469131e+05,8.038922896020307007e+01,2.535559098350365081e-01
7.115649829850910768e-01,5.711320066008113790e+05,8.032729338524794116e+01,2.569092674501208817e-01
7.272498134369351774e-01,5.464588924910454080e+05,8.028274879600914460e+01,2.602603965625934213e-01
7.432803802757372846e-01,5.229773034090375295e+05,8.025750955778778462e+01,2.636100630438605874e-01
7.596643044732148686e-01,5.006367038332907250e+05,8.025343418570300003e+01,2.669591115010374605e-01
7.764093749880607298e-01,4.793875854962572921e+05,8.027232164358497357e+01,2.703084628687051905e-01
7.935235524688335484e-01,4.591815501342847128e+05,8.031590772811779289e+01,2.736591118480959373e-01
8.110149730384701439e-01,4.399713800847351667e+05,8.038586151177069894e+01,2.770121241966935766e-01
8.288919521622192255e-01,4.217110974892592058e+05,8.048378181911641605e+01,2.803686338701830705e-01
8.471629886008333887e-01,4.043560128751792945e+05,8.061119371261062838e+01,2.837298400176303526e-01
8.658367684509022943e-01,3.878627638902849867e+05,8.076954496578213138e+01,2.870970038298224503e-01
8.849221692742443857e-01,3.721893449612314580e+05,8.096020250403934426e+01,2.904714452398151625e-01
9.044282643183219061e-01,3.572951286333038588e+05,8.118444879592077257e+01,2.938545394739803251e-01
9.243643268296860560e-01,3.431408793306306470e+05,8.144347818058471944e+01,2.972477134511645191e-01
9.447398344625010935e-01,3.296887602520451765e+05,8.173839312063381612e+01,3.006524420270687559e-01
9.655644737842452585e-01,3.169023340895937872e+05,8.207020037297662896e+01,3.040702440805614359e-01
9.868481448807293610e-01,3.047465582251046435e+05,8.243980707433225064e+01,3.075026784384257694e-01
1.008600966062622062e+00,2.931877750259882305e+05,8.284801674215013634e+01,3.109513396349709025e-01
1.030833278675720166e+00,2.821936978252914851e+05,8.329552519613379502e+01,3.144178535030790478e-01
1.053555652017250877e+00,2.717333931335809757e+05,8.378291641018395808e+01,3.179038725935663390e-01
1.076778888360542030e+00,2.617772595920578460e+05,8.431065830939029127e+01,3.214110714202224051e-01
1.100514028090449292e+00,2.522970041378903552e+05,8.487909853165864149e+01,3.249411415286531102e-01
1.124772354951983910e+00,2.432656158145146619e+05,8.548846017862148017e+01,3.284957863879263140e-01
1.149565401414632815e+00,2.346573376219697820e+05,8.613883758559221349e+01,3.320767161051879635e-01
1.174904954154923242e+00,2.264476367654934293e+05,8.683019214543541864e+01,3.356856419647507583e-01
1.200803059659839356e+00,2.186131736248911475e+05,8.756234822626839787e+01,3.393242707947144443e-01
1.227272029953750954e+00,2.111317697328022332e+05,8.833498922781757301e+01,3.429942991659686857e-01
1.254324448451582752e+00,2.039823750170997810e+05,8.914765382594391951e+01,3.466974074303560416e-01
1.281973175940998910e+00,1.971450345314374135e+05,8.999973245924454091e+01,3.504352536069842983e-01
1.310231356696456517e+00,1.906008548684863199e+05,9.089046411563916195e+01,3.542094671279652496e-01
1.339112424728023942e+00,1.843319704227956827e+05,9.181893348035950453e+01,3.580216424573829936e-01
1.368630110167945224e+00,1.783215096445205272e+05,9.278406850968711694e+01,3.618733325998977901e-01
1.398798445797978296e+00,1.725535614015428291e+05,9.378463849701006438e+01,3.657660425181371022e-01
1.429631773720614563e+00,1.670131415457982512e+05,9.481925269920411381e+01,3.697012224808371994e-01
1.461144752177350625e+00,1.616861597599318484e+05,9.588635959187290325e+01,3.736802613665443085e-01
1.493352362517253562e+00,1.565593867427467776e+05,9.698424682151279796e+01,3.777044799505437367e-01
1.526269916319131337e+00,1.516204217762821354e+05,9.811104192111022826e+01,3.817751242054941430e-01
1.559913062670695849e+00,1.468576607037350477e+05,9.926471385294692595e+01,3.858933586489716738e-01
1.594297795608178303e+00,1.422602643358097121e+05,1.004430754384207631e+02,3.900602597736981259e-01
