theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
2.575660170479722400e+00,5.636266951151374087e+04,1.038642711923554316e+02,8.823194082648998515e-01
2.632434736459718927e+00,5.279053700170661614e+04,1.016175698955279358e+02,8.873649369588187952e-01
2.690460768521755863e+00,5.124057960586027184e+04,1.030302752813475706e+02,8.906601069572416263e-01
2.749765852387140441e+00,4.990630386982776690e+04,1.048200432836508469e+02,8.957093048121427259e-01
2.810378181841619138e+00,4.691909860168267187e+04,1.029382283845722981e+02,9.001495550107555532e-01
2.872326572138772516e+00,4.206907973400762421e+04,9.641134531015293874e+01,9.039048983824535810e-01
2.935640473698859942e+00,3.775178010308673402e+04,9.037340952919328174e+01,9.080600659772442018e-01
3.000349986109622780e+00,3.607580107323910488e+04,9.021054729269491190e+01,9.116985377832150794e-01
3.066485872435704252e+00,3.537488810742063652e+04,9.240054024816363665e+01,9.156434565249809143e-01
3.134079573843488564e+00,3.331311603497109900e+04,9.089349324275740116e+01,9.185094212880021702e-01
3.203163224548308374e+00,2.965802155323366969e+04,8.452745926296879020e+01,9.233204048104790562e-01
3.273769667091132263e+00,2.635648071736020574e+04,7.846593609217755727e+01,9.259792413777142572e-01
3.345932467951992617e+00,2.538630915782794909e+04,7.894623195578496677e+01,9.296062636852313599e-01
3.419685933507571995e+00,2.481639524053627611e+04,8.061366021986114561e+01,9.331763767501792817e-01
3.495065126340542339e+00,2.252147447752251537e+04,7.641961844345144073e+01,9.356704254022379930e-01
3.572105881908404612e+00,1.963237520260552628e+04,6.958553836538138171e+01,9.393866848627382415e-01
3.650844825579754982e+00,1.814441730319480121e+04,6.717803144651809077e+01,9.420588365534142694e-01
3.731319390046076823e+00,1.797497315374922982e+04,6.951693240176618360e+01,9.443367905345935176e-01
3.813567833117336381e+00,1.638490202713808685e+04,6.619181649687749314e+01,9.477844630219184330e-01
3.897629255909841994e+00,1.403513056186996801e+04,5.922635551315837432e+01,9.505086616177867986e-01
3.983543621435013282e+00,1.299354694225365711e+04,5.727490446404512170e+01,9.528401525860386023e-01
4.071351773597895018e+00,1.283533674673385576e+04,5.909925720840538332e+01,9.548445687040350016e-01
4.161095456614454235e+00,1.135831499979239379e+04,5.462944212062517124e+01,9.575089465166214397e-01
4.252817334856886511e+00,9.674093215681308720e+03,4.860279287649198210e+01,9.598215203490748637e-01
4.346561013136360785e+00,9.392067317470078706e+03,4.928902830139782054e+01,9.618219881855833986e-01
4.442371057432859871e+00,8.925401730999579740e+03,4.892771499619292541e+01,9.639131044454737340e-01
4.540293016081960786e+00,7.350919515175077322e+03,4.209271418440226142e+01,9.655372585498387394e-01
4.640373441428621071e+00,6.826862482365682808e+03,4.083424394256329748e+01,9.671843829342481325e-01
4.742659911958289065e+00,6.677254551145429105e+03,4.171952917090612800e+01,9.691191856933808468e-01
4.847201054915829310e+00,5.568693499267184961e+03,3.634401325817128026e+01,9.707728569327941370e-01
4.954046569423036672e+00,4.967109310008733701e+03,3.386268465411545492e+01,9.722489018451102583e-01
5.063247250105728625e+00,4.963419368991592819e+03,3.534571256381830295e+01,9.736553627806194822e-01
5.174855011241634273e+00,4.044437546799813390e+03,3.008513781742014359e+01,9.750639989098159877e-01
5.288922911440569585e+00,3.676530311634650388e+03,2.856736108372016503e+01,9.762673747238652666e-01
5.405505178868641458e+00,3.632105178744670866e+03,2.948006869114329831e+01,9.775433065161744928e-01
5.524657237028446133e+00,2.846800394076002704e+03,2.413599424155588835e+01,9.785673330654484081e-01
5.646435731107545486e+00,2.808054403749501489e+03,2.486862625233579394e+01,9.796213454425855005e-01
5.770898554907732070e+00,2.525946372900320057e+03,2.336729844255842536e+01,9.806534086628768687e-01
5.898104878367885995e+00,2.064835482359098933e+03,1.995298772415370436e+01,9.814828757417586313e-01
6.028115175693510963e+00,2.130007355305097917e+03,2.150015968207894446e+01,9.823852916405559910e-01
6.160991254106327197e+00,1.644076193818757929e+03,1.733487141835585277e+01,9.831730238200857563e-01
6.296796283227577007e+00,1.675698587609152355e+03,1.845579208305393948e+01,9.838287332808174357e-01
6.435594825109022921e+00,1.402099977192228607e+03,1.613072432197570549e+01,9.846872496205033576e-01
6.577452864925905196e+00,1.252189494365048631e+03,1.504814766206443011e+01,9.852768230376235392e-01
6.722437842346471015e+00,1.191982234706566032e+03,1.496307568174866809e+01,9.859393954945583349e-01
6.870618683592947029e+00,9.705129840906323579e+02,1.272595963395283647e+01,9.864514990888144652e-01
7.022065834209247015e+00,9.970568687238589973e+02,1.365674569926919091e+01,9.870961617891502726e-01
7.176851292550957773e+00,7.659106681083536614e+02,1.095830825917586893e+01,9.875378331071871241e-01
7.335048644013541619e+00,8.065984012836563579e+02,1.205482340756247694e+01,9.880125603081693075e-01
7.496733096015014475e+00,6.148845547572840360e+02,9.599203120977330528e+00,9.884658433968613878e-01
7.661981513749740458e+00,6.477584074862911621e+02,1.056313322889566209e+01,9.889052160141221792e-01
7.830872456730343600e+00,5.138867310464385127e+02,8.753569906185893146e+00,9.892978098607657644e-01
8.003486216135090814e+00,5.090817493793335871e+02,9.058231792123878634e+00,9.897108817621894650e-01
8.179904852978523877e+00,4.518013938647529812e+02,8.397336754026316186e+00,9.900271882114760613e-01
8.360212237123469947e+00,3.842547947471454108e+02,7.460215969066952724e+00,9.903934662738517192e-01
8.544494087152985529e+00,4.043792419044066833e+02,8.200853621040558039e+00,9.907025716821816763e-01
8.732838011121188515e+00,2.958337535116997401e+02,6.266947142642219859e+00,9.909941392169510088e-01
8.925333548202338818e+00,3.297207839159657397e+02,7.296132849521766772e+00,9.912986738252914654e-01
9.122072211257998831e+00,2.733695967627090795e+02,6.318801652763094800e+00,9.915513930441415269e-01
9.323147530342465572e+00,2.300697673950876094e+02,5.554975730000832002e+00,9.918272255912644608e-01
9.528655097167201049e+00,2.560104331571366743e+02,6.456815522015317832e+00,9.920715079941538894e-01
9.738692610545371053e+00,2.000888561453390935e+02,5.271348349711137082e+00,9.923001517286420547e-01
9.953359922838100005e+00,1.771832401688420759e+02,4.875953511987150435e+00,9.925413327578884726e-01
1.017275908742454327e+01,1.974549607104552820e+02,5.676008897059411140e+00,9.927573570414753856e-01
1.039699440721831358e+01,1.644426388356028781e+02,4.937732486587084857e+00,9.929512735042993476e-01
1.062617248425334715e+01,1.290044995084725201e+02,4.046281372009633337e+00,9.931568312227180284e-01
1.086040227036278694e+01,1.377133337597225875e+02,4.511960768048692394e+00,9.933548320257773456e-01
1.109979511897494575e+01,1.420578280755743776e+02,4.861749686996765796e+00,9.935282454706287902e-01
1.134446483805101380e+01,1.171662751349694958e+02,4.188592872091460251e+00,9.937005620663283967e-01
1.159452774418964438e+01,9.422440207168034476e+01,3.518576661009515494e+00,9.938741035630859200e-01
1.185010271792416248e+01,9.020031301292543446e+01,3.518436955551784262e+00,9.940422834229158955e-01
1.211131126023866145e+01,9.376785004046857352e+01,3.820619508144018184e+00,9.941994823677442472e-01
1.237827755032988364e+01,9.451648236400031067e+01,4.022772587477530415e+00,9.943491811798139679e-01
1.265112850464231720e+01,8.535602894451058376e+01,3.794811740208640316e+00,9.944923697541764307e-01
1.292999383720459150e+01,7.445816920114266679e+01,3.457852696024656058e+00,9.946265557606449592e-01
1.321500612129585761e+01,6.344402445514617028e+01,3.077676442778382704e+00,9.947672752998683032e-01
1.350630085247145118e+01,5.618615796713012145e+01,2.847080021898169555e+00,9.948978475665192223e-01
1.380401651297782273e+01,5.031731167522747938e+01,2.663335447473297535e+00,9.950291119034605503e-01
1.410829463758735081e+01,4.620327848061314313e+01,2.554578979461875843e+00,9.951523888401607731e-01
1.441927988088431434e+01,4.315058472814033763e+01,2.492133640873426703e+00,9.952722928682846693e-01
1.473712008603406254e+01,3.978269633642639747e+01,2.400031594166896376e+00,9.953891464603006334e-01
1.506196635506800874e+01,3.701990402790882229e+01,2.332900058864944004e+00,9.955019722289331074e-01
1.539397312071793067e+01,3.535366840596425675e+01,2.327198515760084074e+00,9.956083864874371026e-01
1.573329821983367083e+01,3.481796246035517584e+01,2.394089606582182839e+00,9.957147380751365517e-01
1.608010296841917253e+01,3.493985544250082143e+01,2.509552316873432165e+00,9.958169016177051969e-01
1.643455223832251733e+01,3.498715860084418239e+01,2.624955378671557149e+00,9.959192180102333092e-01
1.679681453561640225e+01,3.293131099988584509e+01,2.580835794375862857e+00,9.960194374108141124e-01
1.716706208070636919e+01,2.769102185109990089e+01,2.266879509690096217e+00,9.961165521174861759e-01
1.754547089020480044e+01,2.254674622569514142e+01,1.928019547524201238e+00,9.962067252098851800e-01
