theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
2.713601330284627267e+01,7.503035065420756489e+00,1.534710845925516542e+00,9.975525989059242926e-01
2.773416495163679230e+01,6.609796665519075631e+00,1.412263670603284282e+00,9.976113886537610886e-01
2.834550149206772218e+01,5.875377614532395931e+00,1.311298527264870062e+00,9.976690629667399612e-01
2.897031355506505435e+01,5.385214313898994298e+00,1.255471568761821866e+00,9.977250701097835073e-01
2.960889817785203348e+01,5.136882384342110974e+00,1.250954789738957240e+00,9.977791159450535297e-01
3.026155894516139711e+01,4.893206891982476492e+00,1.244725745593047384e+00,9.978317733009282042e-01
3.092860613356033639e+01,4.504281538750542602e+00,1.196861021338099240e+00,9.978830235292324158e-01
3.161035685895673097e+01,4.248764314950747689e+00,1.179285442659093741e+00,9.979331713347465715e-01
3.230713522735686638e+01,3.968976127111682572e+00,1.150728541238776881e+00,9.979810810140591348e-01
3.301927248894624256e+01,3.641540095599756999e+00,1.102852916223037827e+00,9.980275149851107752e-01
