t_s,dot_x,dot_y,bg_dark_Ylin,bg_dark_Ymax_code,bg_dark_sat,leftchk_neutral_Ylin,leftchk_neutral_Ymax_code,leftchk_neutral_sat,leftchk_colour_Ylin,leftchk_colour_Ymax_code,leftchk_colour_sat,rightchk_neutral_Ylin,rightchk_neutral_Ymax_code,rightchk_neutral_sat,lamp_face_Ylin,lamp_face_Ymax_code,lamp_face_sat,leftchk_edge_rel
60.1667,459.3,147.8,0.001570,7.3,0.5238,0.003023,15.6,0.3232,0.002647,13.6,0.4276,0.063095,111.0,0.4127,0.209383,134.0,0.1735,0.08991
60.2000,459.3,147.8,0.001573,7.3,0.5298,0.003030,15.6,0.3259,0.002652,13.6,0.4284,0.063142,111.0,0.4134,0.209416,134.5,0.1735,0.09656
60.2333,459.3,147.8,0.001573,7.3,0.5298,0.003030,15.6,0.3259,0.002652,13.6,0.4284,0.063142,111.0,0.4134,0.209416,134.5,0.1735,0.09656
60.2667,459.3,147.8,0.001573,7.3,0.5288,0.003026,15.6,0.3220,0.002653,13.6,0.4281,0.063114,110.5,0.4129,0.209385,134.1,0.1747,0.09774
60.3000,459.3,147.8,0.001573,7.3,0.5288,0.003026,15.6,0.3220,0.002653,13.6,0.4281,0.063114,110.5,0.4129,0.209385,134.1,0.1747,0.09774
60.3333,459.3,147.8,0.001574,7.3,0.5318,0.003026,15.6,0.3136,0.002654,13.6,0.4257,0.063120,111.0,0.4132,0.209264,134.1,0.1737,0.10909
60.3667,459.3,147.8,0.001574,7.3,0.5318,0.003026,15.6,0.3136,0.002654,13.6,0.4257,0.063120,111.0,0.4132,0.209264,134.1,0.1737,0.10909
60.4000,459.3,147.8,0.001579,7.3,0.5400,0.003030,15.6,0.3099,0.002659,13.6,0.4260,0.063149,111.0,0.4137,0.209300,134.5,0.1734,0.12040
60.4333,459.3,147.8,0.001579,7.3,0.5400,0.003030,15.6,0.3099,0.002659,13.6,0.4260,0.063149,111.0,0.4137,0.209300,134.5,0.1734,0.12040
60.4667,459.3,147.8,0.001579,7.3,0.5390,0.003028,15.6,0.3061,0.002658,13.6,0.4269,0.063153,110.4,0.4132,0.209285,134.5,0.1736,0.12309
60.5000,459.3,147.8,0.001579,7.3,0.5390,0.003028,15.6,0.3061,0.002658,13.6,0.4269,0.063153,110.4,0.4132,0.209285,134.5,0.1736,0.12309
60.5333,459.3,147.8,0.001581,7.3,0.5436,0.003032,15.6,0.3042,0.002661,13.6,0.4266,0.063175,110.4,0.4132,0.209375,134.5,0.1729,0.12933
60.5667,459.3,147.8,0.001581,7.3,0.5436,0.003032,15.6,0.3042,0.002661,13.6,0.4266,0.063175,110.4,0.4132,0.209375,134.5,0.1729,0.12933
60.6000,459.3,147.8,0.001579,7.3,0.5390,0.003028,15.6,0.3023,0.002656,13.6,0.4262,0.063146,110.4,0.4123,0.209216,134.5,0.1723,0.13003
60.6333,459.3,147.8,0.001579,7.3,0.5390,0.003028,15.6,0.3023,0.002656,13.6,0.4262,0.063146,110.4,0.4123,0.209216,134.5,0.1723,0.13003
60.6667,459.3,147.8,0.001585,7.3,0.5504,0.003034,15.6,0.2981,0.002663,13.6,0.4258,0.063178,111.0,0.4130,0.209302,134.5,0.1726,0.13774
60.7000,459.3,147.8,0.001585,7.3,0.5504,0.003034,15.6,0.2981,0.002663,13.6,0.4258,0.063178,111.0,0.4130,0.209302,134.5,0.1726,0.13774
60.7333,459.3,147.8,0.001581,7.3,0.5326,0.003035,15.6,0.3009,0.002661,13.4,0.4237,0.063241,111.0,0.4133,0.209370,134.5,0.1729,0.12327
60.7667,458.9,147.2,0.001583,7.3,0.5281,0.003040,15.6,0.3010,0.002667,13.4,0.4258,0.063865,110.2,0.4126,0.210154,137.0,0.1729,0.11594
60.8000,458.9,146.8,0.001592,7.3,0.5318,0.003059,15.6,0.3074,0.002684,13.4,0.4290,0.064912,110.3,0.4130,0.211705,140.9,0.1747,0.11303
60.8333,458.3,146.9,0.001606,7.3,0.5609,0.003059,15.6,0.3020,0.002694,14.0,0.4298,0.065800,113.2,0.4147,0.213665,143.0,0.1745,0.13393
60.8667,457.9,146.8,0.001637,7.3,0.5545,0.003076,15.6,0.3064,0.002750,14.1,0.4252,0.066467,115.2,0.4152,0.217226,145.3,0.1755,0.12566
60.9000,457.9,146.2,0.001646,7.3,0.5535,0.003075,15.6,0.3059,0.002761,14.1,0.4274,0.068119,117.2,0.4131,0.221849,150.8,0.1749,0.12661
60.9333,457.9,146.2,0.001651,7.4,0.5521,0.003101,15.6,0.3158,0.002776,14.1,0.4286,0.069041,117.2,0.4157,0.226126,150.8,0.1738,0.10624
60.9667,457.3,146.2,0.001656,7.4,0.5556,0.003102,15.6,0.3153,0.002781,14.1,0.4260,0.070456,119.2,0.4150,0.229135,155.5,0.1767,0.10955
61.0000,456.9,146.2,0.001680,7.3,0.5589,0.003129,16.3,0.3172,0.002811,14.6,0.4267,0.071326,121.3,0.4176,0.235592,160.6,0.1716,0.11042
61.0333,456.3,145.2,0.001687,7.3,0.5605,0.003148,16.3,0.3152,0.002818,14.6,0.4267,0.073022,122.7,0.4175,0.240624,171.6,0.1722,0.11325
61.0667,456.3,145.2,0.001711,7.4,0.5725,0.003245,16.6,0.3135,0.002856,14.6,0.4247,0.074153,125.3,0.4202,0.246174,178.6,0.1714,0.12341
61.1000,455.9,144.8,0.001726,7.4,0.5698,0.003244,16.6,0.3157,0.002864,14.4,0.4240,0.075906,126.1,0.4207,0.257029,191.0,0.1746,0.12294
61.1333,455.9,144.3,0.001752,7.4,0.5762,0.003286,16.9,0.3111,0.002889,14.6,0.4213,0.076636,126.2,0.4212,0.261750,197.2,0.1756,0.12071
61.1667,455.3,143.9,0.001776,7.4,0.5723,0.003287,16.6,0.3147,0.002889,14.6,0.4215,0.078128,127.3,0.4218,0.270433,201.5,0.1724,0.11901
61.2000,454.9,144.2,0.001834,7.5,0.5657,0.003366,17.3,0.3033,0.002982,15.4,0.4192,0.079300,128.8,0.4214,0.277142,205.4,0.1734,0.12086
61.2333,454.9,144.3,0.001856,8.3,0.5573,0.003408,17.6,0.2980,0.003017,15.2,0.4184,0.080842,128.6,0.4196,0.280578,203.3,0.1738,0.11482
61.2667,454.3,143.9,0.001865,8.3,0.5668,0.003463,17.6,0.2903,0.003068,15.6,0.4164,0.081965,130.1,0.4207,0.290690,209.3,0.1731,0.11763
61.3000,454.9,143.2,0.001876,8.3,0.5678,0.003468,17.6,0.2904,0.003080,15.6,0.4166,0.082907,130.1,0.4221,0.294792,206.5,0.1737,0.11562
61.3333,454.9,143.2,0.001883,8.3,0.5696,0.003491,17.7,0.2884,0.003098,15.6,0.4185,0.084239,131.9,0.4208,0.296685,204.1,0.1740,0.11767
61.3667,454.3,143.2,0.001893,8.6,0.5711,0.003496,17.6,0.2890,0.003104,15.8,0.4202,0.085442,131.6,0.4213,0.305318,204.5,0.1738,0.11661
61.4000,454.3,143.2,0.001912,8.6,0.5751,0.003540,17.9,0.2916,0.003134,15.6,0.4211,0.086456,131.6,0.4211,0.307450,203.0,0.1741,0.11798
61.4333,454.3,143.2,0.001921,8.6,0.5775,0.003535,18.4,0.2971,0.003146,15.6,0.4219,0.087595,132.3,0.4213,0.311856,201.0,0.1738,0.11786
61.4667,454.3,142.9,0.001939,8.6,0.5797,0.003549,18.9,0.2988,0.003170,16.1,0.4232,0.088858,132.6,0.4223,0.320763,203.2,0.1727,0.11612
61.5000,454.3,142.9,0.001944,8.6,0.5844,0.003550,18.9,0.3008,0.003176,16.1,0.4245,0.090171,133.6,0.4222,0.324978,202.5,0.1741,0.11684
61.5333,454.3,142.9,0.001967,8.6,0.5877,0.003594,18.9,0.3019,0.003210,16.2,0.4261,0.091338,133.6,0.4221,0.327697,200.9,0.1728,0.11631
61.5667,453.9,142.9,0.001974,8.6,0.5909,0.003598,18.4,0.3028,0.003214,16.1,0.4260,0.092666,134.8,0.4213,0.332437,200.3,0.1737,0.11802
61.6000,453.9,142.9,0.001996,8.6,0.5947,0.003634,18.9,0.2959,0.003252,16.6,0.4234,0.093821,134.9,0.4206,0.335444,199.5,0.1733,0.11891
61.6333,453.9,142.9,0.002014,8.6,0.5951,0.003642,18.4,0.2924,0.003262,16.6,0.4248,0.095017,136.2,0.4204,0.339899,198.2,0.1742,0.11995
61.6667,453.9,142.9,0.002035,9.3,0.5902,0.003700,18.3,0.2889,0.003314,16.6,0.4231,0.096414,136.6,0.4196,0.342334,198.4,0.1732,0.11170
61.7000,453.9,142.9,0.002042,8.8,0.5902,0.003713,18.3,0.2864,0.003318,17.0,0.4265,0.097773,137.9,0.4203,0.349243,198.5,0.1730,0.11188
61.7333,453.9,142.9,0.002065,8.8,0.5728,0.003836,18.9,0.2787,0.003380,17.5,0.4210,0.098776,137.9,0.4200,0.350915,198.0,0.1725,0.10633
61.7667,453.3,142.2,0.002061,8.8,0.5722,0.003856,18.9,0.2798,0.003400,17.1,0.4176,0.100341,138.6,0.4187,0.360694,200.5,0.1717,0.10752
61.8000,453.3,142.2,0.002066,9.4,0.5931,0.003885,19.3,0.2802,0.003408,17.2,0.4252,0.101145,139.1,0.4213,0.362087,199.5,0.1733,0.11267
61.8333,141.8,197.8,0.002085,9.7,0.5883,0.005231,36.5,0.5008,0.004435,39.3,0.5860,0.098086,133.3,0.4125,0.304623,159.5,0.1725,0.19140
61.8667,141.2,196.8,0.002082,9.0,0.5634,0.005163,36.2,0.4981,0.004490,39.5,0.5916,0.099404,134.8,0.4124,0.307905,161.3,0.1710,0.18168
61.9000,141.8,196.2,0.002082,9.0,0.5624,0.005069,35.9,0.4956,0.004457,38.2,0.5930,0.100510,134.6,0.4122,0.311263,161.3,0.1667,0.17956
61.9333,141.2,196.2,0.002089,9.0,0.5640,0.005007,33.7,0.4965,0.004473,38.0,0.6023,0.102150,136.6,0.4113,0.315774,162.3,0.1758,0.18048
61.9667,141.2,195.2,0.002091,9.0,0.5632,0.004911,33.4,0.4955,0.004446,36.8,0.6051,0.102799,136.6,0.4110,0.317420,162.3,0.1748,0.18734
62.0000,141.2,194.8,0.002117,9.0,0.5636,0.004946,31.3,0.4978,0.004485,36.8,0.6060,0.104784,137.6,0.4106,0.322832,164.0,0.1724,0.18302
62.0333,140.8,194.2,0.002117,9.0,0.5627,0.004839,29.8,0.4986,0.004467,36.3,0.6092,0.105373,137.6,0.4126,0.324153,164.0,0.1717,0.18722
62.0667,140.8,193.2,0.002133,9.0,0.5681,0.004871,27.1,0.4974,0.004526,36.8,0.6064,0.107378,138.6,0.4118,0.329675,165.1,0.1725,0.18567
62.1000,140.8,192.2,0.002133,9.0,0.5672,0.004767,24.1,0.4972,0.004517,35.6,0.6111,0.108098,139.6,0.4141,0.330195,165.1,0.1737,0.19297
62.1333,141.2,191.8,0.002193,9.3,0.5637,0.004807,23.1,0.4945,0.004533,35.0,0.6086,0.109990,139.6,0.4105,0.334435,167.3,0.1742,0.18626
62.1667,140.8,192.2,0.002194,9.3,0.5743,0.004773,23.1,0.4978,0.004501,34.5,0.6120,0.111008,140.6,0.4112,0.336544,167.3,0.1733,0.19190
62.2000,140.8,191.8,0.002231,9.3,0.5718,0.004812,22.1,0.4974,0.004517,34.5,0.6075,0.112059,141.6,0.4131,0.340416,168.4,0.1737,0.19087
62.2333,140.8,191.8,0.002237,9.3,0.5727,0.004788,22.1,0.5020,0.004485,33.5,0.6066,0.113801,142.6,0.4144,0.342937,168.4,0.1749,0.19259
62.2667,140.8,191.8,0.002260,9.3,0.5801,0.004793,22.1,0.5055,0.004488,33.5,0.6075,0.114558,142.6,0.4136,0.347625,168.8,0.1728,0.19157
62.3000,141.2,191.8,0.002263,9.3,0.5839,0.004782,22.1,0.5089,0.004414,32.5,0.6093,0.116538,142.7,0.4144,0.350073,169.8,0.1774,0.19312
62.3333,140.8,191.8,0.002241,9.3,0.5635,0.004818,22.9,0.5012,0.004433,31.8,0.6142,0.117171,143.6,0.4136,0.351736,169.8,0.1745,0.19040
62.3667,140.8,191.8,0.002241,9.3,0.5681,0.004797,22.9,0.5008,0.004389,31.8,0.6144,0.119137,144.6,0.4116,0.356338,171.0,0.1737,0.18961
62.4000,141.2,191.2,0.002257,9.3,0.5831,0.004817,22.9,0.5019,0.004392,30.7,0.6181,0.120251,145.6,0.4124,0.359034,172.1,0.1743,0.19079
62.4333,141.2,191.2,0.002262,9.3,0.5836,0.004765,22.9,0.5013,0.004352,30.5,0.6180,0.121783,145.6,0.4113,0.362185,172.1,0.1734,0.19436
62.4667,141.8,190.8,0.002272,9.0,0.5900,0.004780,23.1,0.4961,0.004364,30.2,0.6179,0.122981,146.6,0.4121,0.365098,172.8,0.1733,0.19143
62.5000,141.8,190.8,0.002277,9.0,0.5899,0.004753,23.1,0.4926,0.004330,29.2,0.6175,0.124576,146.9,0.4108,0.368005,173.8,0.1723,0.19409
62.5333,142.8,190.2,0.002291,9.8,0.5945,0.004811,23.4,0.4884,0.004340,29.2,0.6137,0.125595,147.6,0.4128,0.372116,173.8,0.1711,0.19766
62.5667,143.2,190.2,0.002294,9.8,0.5963,0.004807,23.7,0.4833,0.004308,28.2,0.6133,0.127429,148.6,0.4112,0.374512,174.8,0.1723,0.20040
62.6000,143.8,190.2,0.002313,10.3,0.6015,0.004871,24.1,0.4846,0.004344,27.7,0.6094,0.128489,149.5,0.4127,0.376403,175.1,0.1709,0.19824
62.6333,144.2,189.8,0.002319,10.3,0.5970,0.004841,24.1,0.4779,0.004303,27.7,0.6074,0.130335,148.9,0.4121,0.381176,175.7,0.1734,0.20178
62.6667,144.2,189.8,0.002334,10.6,0.6047,0.004901,24.1,0.4822,0.004331,27.7,0.6071,0.131185,150.6,0.4128,0.382920,175.1,0.1720,0.20069
62.7000,144.8,190.2,0.002349,10.6,0.6042,0.004912,24.7,0.4800,0.004299,26.7,0.6052,0.133268,150.8,0.4114,0.387785,176.1,0.1726,0.20096
62.7333,145.2,190.2,0.002367,10.6,0.6022,0.004952,25.1,0.4787,0.004312,26.4,0.6009,0.134200,151.6,0.4126,0.388981,176.5,0.1727,0.20409
62.7667,145.2,189.8,0.002383,10.6,0.5957,0.004938,25.1,0.4769,0.004298,25.1,0.6031,0.136212,152.6,0.4110,0.393336,177.8,0.1747,0.20479
62.8000,145.8,189.2,0.002398,10.8,0.6010,0.004978,25.1,0.4727,0.004314,24.9,0.6017,0.137924,152.8,0.4114,0.396841,178.7,0.1732,0.20729
62.8333,145.8,189.8,0.002430,10.8,0.6085,0.004971,25.1,0.4834,0.004271,24.6,0.6005,0.139023,153.6,0.4129,0.398666,179.1,0.1747,0.21683
62.8667,145.2,189.8,0.002495,11.3,0.5870,0.005084,25.1,0.4799,0.004334,24.1,0.5977,0.139939,154.2,0.4130,0.401694,179.5,0.1727,0.21782
62.9000,145.8,189.8,0.002500,11.3,0.5876,0.005108,25.1,0.4801,0.004314,24.1,0.5968,0.142432,155.2,0.4105,0.406795,181.3,0.1715,0.21582
62.9333,145.8,189.2,0.002515,11.9,0.5904,0.005126,25.1,0.4716,0.004343,23.6,0.5966,0.143459,155.6,0.4103,0.409275,181.3,0.1715,0.21166
62.9667,145.8,188.8,0.002520,11.9,0.5876,0.005115,25.1,0.4664,0.004332,23.1,0.5968,0.145253,156.2,0.4100,0.413826,182.5,0.1705,0.21095
63.0000,145.8,188.2,0.002535,11.2,0.5969,0.005193,26.1,0.4654,0.004375,21.9,0.5944,0.146116,156.6,0.4115,0.415302,182.5,0.1715,0.20818
63.0333,145.8,188.2,0.002538,11.2,0.5970,0.005195,26.1,0.4669,0.004352,21.9,0.5956,0.148335,157.6,0.4111,0.419419,183.5,0.1713,0.20638
63.0667,146.2,188.2,0.002571,11.6,0.6036,0.005234,26.3,0.4667,0.004379,21.6,0.5941,0.149242,158.2,0.4126,0.420490,183.5,0.1735,0.21002
63.1000,146.8,188.2,0.002577,11.6,0.6040,0.005282,26.3,0.4604,0.004357,20.9,0.5942,0.151350,159.1,0.4120,0.424939,183.5,0.1738,0.21389
63.1333,146.8,187.2,0.002609,11.9,0.6053,0.005351,26.3,0.4533,0.004404,20.5,0.5952,0.152187,158.9,0.4134,0.427831,183.5,0.1722,0.21428
63.1667,146.8,187.2,0.002611,11.9,0.6079,0.005359,26.4,0.4471,0.004395,20.5,0.5970,0.154460,159.6,0.4121,0.431020,184.9,0.1741,0.21957
63.2000,147.2,186.8,0.002635,11.9,0.6090,0.005402,26.9,0.4464,0.004432,20.3,0.5937,0.155362,159.6,0.4131,0.433413,185.1,0.1738,0.21846
63.2333,146.8,187.2,0.002647,11.9,0.6104,0.005399,26.9,0.4472,0.004414,20.0,0.5936,0.157579,161.0,0.4123,0.437135,186.5,0.1740,0.22072
63.2667,146.8,187.2,0.002670,12.6,0.6067,0.005454,26.9,0.4462,0.004457,20.0,0.5895,0.158670,161.3,0.4128,0.438680,186.7,0.1745,0.22078
63.3000,146.2,186.8,0.002677,12.6,0.6109,0.005453,26.9,0.4431,0.004446,19.8,0.5925,0.160752,161.6,0.4122,0.442981,187.4,0.1726,0.22182
63.3333,146.2,186.8,0.002706,12.8,0.6068,0.005518,26.9,0.4392,0.004506,19.7,0.5894,0.161709,162.5,0.4127,0.444622,187.7,0.1733,0.21830
63.3667,146.2,186.2,0.002714,12.8,0.6074,0.005520,26.9,0.4376,0.004486,20.1,0.5917,0.163819,163.2,0.4123,0.449093,188.7,0.1730,0.22030
63.4000,146.2,186.2,0.002756,12.8,0.6029,0.005611,26.9,0.4308,0.004543,20.5,0.5882,0.164818,163.5,0.4128,0.450668,188.2,0.1735,0.21773
63.4333,146.8,185.8,0.002762,12.8,0.6090,0.005609,27.4,0.4297,0.004525,20.0,0.5893,0.166995,164.5,0.4126,0.455376,189.4,0.1734,0.21920
63.4667,146.8,185.8,0.002806,12.8,0.6057,0.005690,27.1,0.4268,0.004577,20.8,0.5874,0.167905,165.0,0.4124,0.456906,189.7,0.1735,0.21888
63.5000,146.2,186.2,0.002823,12.8,0.6050,0.005717,27.1,0.4275,0.004573,20.7,0.5872,0.170228,165.5,0.4126,0.460998,190.2,0.1738,0.21823
63.5333,146.8,185.8,0.002884,12.9,0.6015,0.005761,26.9,0.4214,0.004619,21.6,0.5839,0.171258,165.9,0.4128,0.464667,190.2,0.1735,0.21747
63.5667,146.8,185.2,0.002902,12.9,0.6018,0.005766,27.4,0.4196,0.004611,21.6,0.5838,0.173387,167.0,0.4121,0.467264,191.4,0.1740,0.21976
63.6000,147.2,185.2,0.002926,13.0,0.6008,0.005851,26.9,0.4174,0.004675,22.6,0.5786,0.174641,167.2,0.4124,0.470377,191.5,0.1731,0.21242
63.6333,147.2,185.8,0.002937,12.9,0.6012,0.005884,27.4,0.4179,0.004671,22.6,0.5809,0.176650,168.1,0.4116,0.472770,192.8,0.1728,0.21330
63.6667,146.8,185.2,0.002967,12.8,0.6000,0.005939,28.1,0.4144,0.004723,22.5,0.5790,0.177413,168.3,0.4125,0.474057,192.5,0.1730,0.20538
63.7000,146.2,185.8,0.002987,12.8,0.6035,0.005953,28.1,0.4182,0.004725,22.1,0.5793,0.179789,169.5,0.4112,0.478412,193.0,0.1739,0.20804
63.7333,138.2,190.8,0.003003,13.6,0.6090,0.006160,31.9,0.4576,0.004762,22.3,0.5935,0.181073,170.5,0.4118,0.481601,194.0,0.1726,0.20718
63.7667,135.2,191.8,0.003019,12.8,0.6068,0.006188,31.9,0.4623,0.004775,22.3,0.5944,0.183025,170.5,0.4117,0.484123,193.9,0.1737,0.20909
63.8000,135.2,191.8,0.003042,12.8,0.6069,0.006211,32.1,0.4606,0.004803,22.3,0.5921,0.184201,170.5,0.4127,0.486000,194.2,0.1724,0.20761
63.8333,128.8,197.2,0.003049,13.0,0.6112,0.006346,33.7,0.5105,0.004909,25.2,0.5861,0.185671,170.9,0.4120,0.488878,194.9,0.1727,0.20882
63.8667,126.2,198.8,0.003078,12.8,0.6136,0.006364,33.6,0.5209,0.004983,25.6,0.5826,0.187673,171.5,0.4120,0.496345,196.0,0.1720,0.20046
63.9000,117.8,204.8,0.003078,12.8,0.6125,0.006390,34.3,0.5648,0.005225,25.6,0.5577,0.189410,172.9,0.4109,0.496945,197.0,0.1719,0.19867
63.9333,111.8,208.8,0.003108,12.8,0.6080,0.006422,36.4,0.5807,0.005397,26.5,0.5461,0.191739,172.9,0.4102,0.501212,197.0,0.1719,0.19858
63.9667,110.8,208.8,0.003108,12.8,0.6098,0.006411,36.4,0.5777,0.005423,26.5,0.5430,0.192329,173.2,0.4104,0.501212,197.0,0.1719,0.19686
64.0000,105.8,211.8,0.003185,13.8,0.6104,0.006337,35.9,0.5882,0.005563,26.9,0.5358,0.194897,173.9,0.4109,0.507349,197.7,0.1733,0.19290
64.0333,106.2,211.2,0.003182,13.8,0.6120,0.006330,35.9,0.5843,0.005563,26.9,0.5358,0.196066,174.8,0.4109,0.507574,198.0,0.1729,0.19109
64.0667,105.8,211.2,0.003205,13.8,0.5983,0.006331,36.4,0.5861,0.005591,26.9,0.5366,0.197322,174.5,0.4104,0.511277,198.4,0.1715,0.19286
64.1000,105.2,210.8,0.003218,13.8,0.5974,0.006327,36.4,0.5812,0.005606,26.9,0.5358,0.199285,175.5,0.4091,0.513223,198.4,0.1722,0.19329
64.1333,104.8,210.8,0.003253,13.8,0.6004,0.006367,36.4,0.5741,0.005659,27.3,0.5317,0.200305,175.5,0.4110,0.516479,198.4,0.1703,0.19142
64.1667,105.2,210.8,0.003274,13.8,0.5976,0.006387,36.4,0.5707,0.005675,27.3,0.5297,0.202635,176.2,0.4092,0.519387,199.5,0.1703,0.19164
64.2000,105.2,210.2,0.003319,13.8,0.5906,0.006424,36.4,0.5603,0.005708,27.3,0.5271,0.203759,176.5,0.4109,0.520317,199.5,0.1713,0.18973
64.2333,105.2,210.2,0.003344,13.8,0.5850,0.006442,36.4,0.5562,0.005742,27.3,0.5259,0.206059,177.0,0.4097,0.523969,200.5,0.1705,0.18948
64.2667,104.8,209.8,0.003385,13.8,0.5806,0.006486,35.7,0.5473,0.005790,27.6,0.5258,0.207273,178.8,0.4126,0.525081,200.4,0.1732,0.18776
64.3000,104.8,210.2,0.003392,13.8,0.5797,0.006505,35.7,0.5445,0.005810,27.6,0.5249,0.209598,178.8,0.4118,0.528827,200.4,0.1729,0.18844
64.3333,104.8,209.8,0.003421,13.8,0.5774,0.006531,35.4,0.5347,0.005846,27.8,0.5223,0.210837,178.8,0.4127,0.530949,200.9,0.1733,0.18661
64.3667,104.2,209.8,0.003425,13.8,0.5761,0.006544,35.6,0.5323,0.005864,27.8,0.5191,0.212627,179.9,0.4120,0.533639,202.8,0.1727,0.18784
64.4000,104.2,208.8,0.003447,13.8,0.5782,0.006584,35.6,0.5205,0.005918,27.9,0.5195,0.214369,180.0,0.4123,0.535755,202.8,0.1732,0.18891
64.4333,104.2,208.2,0.003455,13.8,0.5772,0.006596,35.6,0.5204,0.005934,27.9,0.5181,0.215960,180.5,0.4116,0.540070,202.8,0.1733,0.18723
64.4667,103.8,207.2,0.003471,14.8,0.5783,0.006631,36.2,0.5010,0.005999,28.4,0.5177,0.217259,180.9,0.4126,0.540815,202.8,0.1736,0.19186
64.5000,103.8,207.8,0.003477,14.8,0.5790,0.006664,36.2,0.4974,0.006013,28.2,0.5162,0.219448,181.5,0.4122,0.545018,203.9,0.1738,0.19104
64.5333,104.8,207.2,0.003496,14.9,0.5785,0.006730,35.4,0.4909,0.006062,28.3,0.5149,0.220412,181.9,0.4127,0.545422,203.9,0.1739,0.19364
64.5667,104.8,207.2,0.003503,14.8,0.5789,0.006739,35.6,0.4902,0.006077,28.2,0.5139,0.222812,182.5,0.4120,0.550351,205.0,0.1722,0.19332
64.6000,104.2,206.2,0.003533,14.8,0.5784,0.006810,35.4,0.4785,0.006129,28.1,0.5126,0.223635,182.5,0.4132,0.551367,205.0,0.1729,0.19157
64.6333,104.8,206.8,0.003546,14.8,0.5730,0.006862,35.4,0.4780,0.006162,28.4,0.5107,0.226161,182.8,0.4117,0.555173,205.2,0.1712,0.19131
64.6667,105.8,206.8,0.003572,15.2,0.5741,0.006945,35.7,0.4697,0.006219,28.3,0.5067,0.227070,182.9,0.4127,0.559132,205.2,0.1704,0.19361
64.7000,106.2,207.2,0.003579,14.9,0.5733,0.006956,35.4,0.4698,0.006244,28.3,0.5037,0.229575,184.0,0.4117,0.560249,206.0,0.1701,0.19182
64.7333,106.2,206.8,0.003602,15.3,0.5739,0.007042,35.7,0.4610,0.006312,28.1,0.5021,0.230527,184.0,0.4128,0.561141,205.9,0.1714,0.19197
64.7667,106.8,207.2,0.003613,15.1,0.5701,0.007055,35.7,0.4588,0.006340,28.1,0.5002,0.232922,184.9,0.4123,0.564568,206.7,0.1709,0.19188
64.8000,106.2,207.2,0.003630,14.9,0.5704,0.007114,36.0,0.4498,0.006396,28.1,0.4988,0.234369,185.5,0.4125,0.567260,206.8,0.1721,0.18870
64.8333,105.2,204.8,0.003633,15.3,0.5875,0.007108,36.3,0.4353,0.006391,29.1,0.5058,0.235659,185.8,0.4130,0.567989,207.0,0.1719,0.19934
64.8667,104.2,202.8,0.003689,15.8,0.5793,0.007230,36.9,0.4203,0.006454,29.5,0.5106,0.236893,186.5,0.4126,0.570488,208.0,0.1733,0.19691
64.9000,103.2,200.8,0.003696,15.8,0.5788,0.007276,38.3,0.4081,0.006439,30.1,0.5169,0.239861,187.8,0.4109,0.573114,208.0,0.1716,0.19862
64.9333,101.8,198.8,0.003713,16.1,0.5743,0.007423,39.3,0.3928,0.006475,30.6,0.5262,0.241231,187.8,0.4114,0.577327,209.0,0.1720,0.19652
64.9667,101.8,198.8,0.003705,16.1,0.5759,0.007463,39.3,0.3913,0.006516,30.1,0.5236,0.242939,187.8,0.4105,0.579251,209.0,0.1705,0.19567
65.0000,100.8,196.2,0.003741,15.8,0.5713,0.007603,41.7,0.3637,0.006501,30.6,0.5290,0.243893,187.9,0.4105,0.580853,209.0,0.1700,0.19457
65.0333,100.2,193.8,0.003749,15.8,0.5695,0.007888,41.6,0.3485,0.006534,31.2,0.5384,0.246385,188.8,0.4097,0.583436,210.0,0.1693,0.19086
65.0667,98.8,190.8,0.003793,16.1,0.5712,0.008139,41.5,0.3292,0.006540,30.6,0.5477,0.247666,189.0,0.4111,0.587730,210.0,0.1699,0.19075
65.1000,97.8,188.2,0.003812,15.6,0.5721,0.008424,41.5,0.3166,0.006537,30.6,0.5586,0.249622,189.6,0.4110,0.588208,210.0,0.1703,0.18894
65.1333,97.8,187.8,0.003842,16.1,0.5723,0.008512,42.4,0.3148,0.006580,30.6,0.5583,0.251208,190.0,0.4123,0.591508,211.0,0.1723,0.19002
65.1667,95.8,186.8,0.003854,16.1,0.5690,0.008598,43.2,0.3120,0.006610,30.6,0.5591,0.253018,190.0,0.4115,0.594160,210.8,0.1707,0.18985
65.2000,94.2,184.2,0.003883,16.1,0.5754,0.009010,43.9,0.3061,0.006620,30.6,0.5623,0.253811,190.0,0.4129,0.595833,211.5,0.1724,0.19075
65.2333,92.2,181.8,0.003893,16.1,0.5781,0.009249,43.6,0.2973,0.006593,30.5,0.5666,0.256534,191.4,0.4123,0.598892,211.2,0.1732,0.19290
65.2667,90.2,179.2,0.003929,16.1,0.5773,0.009552,44.2,0.2931,0.006609,30.4,0.5655,0.257487,191.4,0.4126,0.599787,211.8,0.1731,0.19335
65.3000,87.8,177.2,0.003932,16.2,0.5773,0.009761,44.8,0.2896,0.006572,30.9,0.5657,0.259770,191.8,0.4122,0.604043,212.0,0.1720,0.19285
65.3333,86.2,175.8,0.003959,16.2,0.5794,0.010022,44.8,0.2835,0.006610,30.7,0.5627,0.261044,192.6,0.4127,0.605297,211.8,0.1729,0.18959
