t_s,mean_Yp,mean_Ylin,sat,dot_x,dot_y,dot_n
441.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
441.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
441.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
441.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
441.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
441.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
442.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
443.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
444.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
445.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
446.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
447.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
448.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
449.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
450.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
451.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
452.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
453.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
454.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.3333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.3667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.4000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.4333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.4667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.5000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.5333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.5667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.6000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.6333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.6667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.7000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.7333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.7667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.8000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.8333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.8667,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.9000,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.9333,0.0055,0.000002,0.0000,-1.00,-1.00,0
455.9667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.0000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.0333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.0667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.1000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.1333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.1667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.2000,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.2333,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.2667,0.0055,0.000002,0.0000,-1.00,-1.00,0
456.3000,0.0055,0.000002,0.0000,-1.00,-1.00,0
