# DIGITIZED_EXTERNAL_VALIDATION; Ginis et al. 2012 J Vis 12(3):20; y = Log(PSF) as printed (log10 of PSF in sr^-1, see README)
curve,theta_deg,log10_psf
CS,6.2666,-1.0263
CS,6.2703,-1.0263
CS,6.2740,-1.0289
CS,6.2777,-1.0289
CS,6.2814,-1.0289
CS,6.2851,-1.0289
CS,6.2888,-1.0316
CS,6.2925,-1.0369
CS,6.2962,-1.0369
CS,6.2999,-1.0369
CS,6.3036,-1.0369
CS,6.3073,-1.0369
CS,6.3110,-1.0369
CS,6.3147,-1.0369
CS,6.3183,-1.0396
CS,6.3220,-1.0396
CS,6.3257,-1.0396
CS,6.3294,-1.0396
CS,6.3331,-1.0396
CS,6.3368,-1.0422
CS,6.3405,-1.0422
CS,6.3442,-1.0422
CS,6.3479,-1.0422
CS,6.3516,-1.0449
CS,6.3553,-1.0476
CS,6.3590,-1.0476
CS,6.3627,-1.0476
CS,6.3664,-1.0502
CS,6.3701,-1.0502
CS,6.3738,-1.0502
CS,6.3775,-1.0502
CS,6.3812,-1.0502
CS,6.3849,-1.0529
CS,6.3886,-1.0529
CS,6.3923,-1.0529
CS,6.3960,-1.0529
CS,6.3997,-1.0529
CS,6.4034,-1.0556
CS,6.4071,-1.0556
CS,6.4108,-1.0582
CS,6.4145,-1.0582
CS,6.4182,-1.0582
CS,6.4219,-1.0582
CS,6.4256,-1.0609
CS,6.4293,-1.0609
CS,6.4330,-1.0609
CS,6.4367,-1.0609
CS,6.4404,-1.0609
CS,6.4441,-1.0609
CS,6.4478,-1.0636
CS,6.4514,-1.0636
CS,6.4551,-1.0662
CS,6.4588,-1.0662
CS,6.4625,-1.0662
CS,6.4662,-1.0662
CS,6.4699,-1.0689
CS,6.4736,-1.0689
CS,6.4773,-1.0715
CS,6.4810,-1.0715
CS,6.4847,-1.0715
CS,6.4884,-1.0715
CS,6.4921,-1.0742
CS,6.4958,-1.0742
CS,6.4995,-1.0742
CS,6.5032,-1.0742
CS,6.5069,-1.0742
CS,6.5106,-1.0742
CS,6.5143,-1.0742
CS,6.5180,-1.0742
CS,6.5217,-1.0742
CS,6.5254,-1.0769
CS,6.5291,-1.0795
CS,6.5328,-1.0795
CS,6.5365,-1.0822
CS,6.5402,-1.0822
CS,6.5439,-1.0822
CS,6.5476,-1.0849
CS,6.5513,-1.0849
CS,6.5550,-1.0849
CS,6.5587,-1.0875
CS,6.5624,-1.0875
CS,6.5661,-1.0875
CS,6.5698,-1.0875
CS,6.5735,-1.0875
CS,6.5772,-1.0902
CS,6.5809,-1.0902
CS,6.5845,-1.0902
CS,6.5882,-1.0902
CS,6.5919,-1.0902
CS,6.5956,-1.0929
CS,6.5993,-1.0929
CS,6.6030,-1.0929
CS,6.6067,-1.0929
CS,6.6104,-1.0955
CS,6.6141,-1.0982
CS,6.6178,-1.0982
CS,6.6215,-1.0982
CS,6.6252,-1.0982
CS,6.6289,-1.0982
CS,6.6326,-1.0982
CS,6.6363,-1.0982
CS,6.6400,-1.0982
CS,6.6437,-1.0982
CS,6.6474,-1.1035
CS,6.6511,-1.1062
CS,6.6548,-1.1062
CS,6.6585,-1.1062
CS,6.6622,-1.1062
CS,6.6659,-1.1062
CS,6.6696,-1.1062
CS,6.6733,-1.1062
CS,6.6770,-1.1089
CS,6.6807,-1.1089
CS,6.6844,-1.1089
CS,6.6881,-1.1115
CS,6.6918,-1.1115
CS,6.6955,-1.1115
CS,6.6992,-1.1115
CS,6.7029,-1.1115
CS,6.7066,-1.1115
CS,6.7103,-1.1142
CS,6.7139,-1.1142
CS,6.7176,-1.1168
CS,6.7213,-1.1168
CS,6.7250,-1.1168
CS,6.7287,-1.1168
CS,6.7324,-1.1195
CS,6.7361,-1.1195
CS,6.7398,-1.1195
CS,6.7435,-1.1195
CS,6.7472,-1.1195
CS,6.7509,-1.1195
CS,6.7546,-1.1195
CS,6.7583,-1.1195
CS,6.7620,-1.1222
CS,6.7657,-1.1248
CS,6.7694,-1.1248
CS,6.7731,-1.1248
CS,6.7768,-1.1275
CS,6.7805,-1.1275
CS,6.7842,-1.1302
CS,6.7879,-1.1302
CS,6.7916,-1.1302
CS,6.7953,-1.1302
CS,6.7990,-1.1302
CS,6.8027,-1.1302
CS,6.8064,-1.1302
CS,6.8101,-1.1302
CS,6.8138,-1.1328
CS,6.8175,-1.1355
CS,6.8212,-1.1328
CS,6.8249,-1.1328
CS,6.8286,-1.1328
CS,6.8323,-1.1328
CS,6.8360,-1.1328
CS,6.8397,-1.1355
CS,6.8434,-1.1355
CS,6.8470,-1.1382
CS,6.8507,-1.1382
CS,6.8544,-1.1382
CS,6.8581,-1.1382
CS,6.8618,-1.1382
CS,6.8655,-1.1435
CS,6.8692,-1.1435
CS,6.8729,-1.1435
CS,6.8766,-1.1435
CS,6.8803,-1.1435
CS,6.8840,-1.1462
CS,6.8877,-1.1488
CS,6.8914,-1.1488
CS,6.8951,-1.1488
CS,6.8988,-1.1488
CS,6.9025,-1.1488
CS,6.9062,-1.1488
CS,6.9099,-1.1488
CS,6.9136,-1.1488
CS,6.9173,-1.1488
CS,6.9210,-1.1488
CS,6.9247,-1.1488
CS,6.9284,-1.1488
CS,6.9321,-1.1515
CS,6.9358,-1.1515
CS,6.9395,-1.1515
CS,6.9432,-1.1541
CS,6.9469,-1.1568
CS,6.9506,-1.1568
CS,6.9543,-1.1568
CS,6.9580,-1.1568
CS,6.9617,-1.1568
CS,6.9654,-1.1595
CS,6.9691,-1.1595
CS,6.9728,-1.1595
CS,6.9765,-1.1595
CS,6.9801,-1.1595
CS,6.9838,-1.1595
CS,6.9875,-1.1621
CS,6.9912,-1.1621
CS,6.9949,-1.1621
CS,6.9986,-1.1648
CS,7.0023,-1.1648
CS,7.0060,-1.1648
CS,7.0097,-1.1648
CS,7.0134,-1.1648
CS,7.0171,-1.1675
CS,7.0208,-1.1675
CS,7.0245,-1.1675
CS,7.0282,-1.1675
CS,7.0319,-1.1675
CS,7.0356,-1.1701
CS,7.0393,-1.1701
CS,7.0430,-1.1701
CS,7.0467,-1.1701
CS,7.0504,-1.1701
CS,7.0541,-1.1701
CS,7.0578,-1.1728
CS,7.0615,-1.1755
CS,7.0652,-1.1755
CS,7.0689,-1.1755
CS,7.0726,-1.1755
CS,7.0763,-1.1755
CS,7.0800,-1.1755
CS,7.0837,-1.1755
CS,7.0874,-1.1755
CS,7.0911,-1.1781
CS,7.0948,-1.1781
CS,7.0985,-1.1781
CS,7.1022,-1.1781
CS,7.1059,-1.1808
CS,7.1095,-1.1808
CS,7.1132,-1.1808
CS,7.1169,-1.1808
CS,7.1206,-1.1808
CS,7.1243,-1.1808
CS,7.1280,-1.1808
CS,7.1317,-1.1808
CS,7.1354,-1.1808
CS,7.1391,-1.1835
CS,7.1428,-1.1861
CS,7.1465,-1.1861
CS,7.1502,-1.1861
CS,7.1539,-1.1861
CS,7.1576,-1.1861
CS,7.1613,-1.1861
CS,7.1650,-1.1861
CS,7.1687,-1.1888
CS,7.1724,-1.1888
CS,7.1761,-1.1888
CS,7.1798,-1.1914
CS,7.1835,-1.1914
CS,7.1872,-1.1914
CS,7.1909,-1.1914
CS,7.1946,-1.1914
CS,7.1983,-1.1914
CS,7.2020,-1.1914
CS,7.2057,-1.1914
CS,7.2094,-1.1941
CS,7.2131,-1.1941
CS,7.2168,-1.1941
CS,7.2205,-1.1941
CS,7.2242,-1.1941
CS,7.2279,-1.1994
CS,7.2316,-1.1968
CS,7.2353,-1.1968
CS,7.2390,-1.1968
CS,7.2426,-1.1968
CS,7.2463,-1.1968
CS,7.2500,-1.1968
CS,7.2537,-1.1994
CS,7.2574,-1.1994
CS,7.2611,-1.1994
CS,7.2648,-1.1994
CS,7.2685,-1.2021
CS,7.2722,-1.2021
CS,7.2759,-1.2021
CS,7.2796,-1.2021
CS,7.2833,-1.2021
CS,7.2870,-1.2021
CS,7.2907,-1.2021
CS,7.2944,-1.2021
CS,7.2981,-1.2074
CS,7.3018,-1.2074
CS,7.3055,-1.2074
CS,7.3092,-1.2074
CS,7.3129,-1.2074
CS,7.3166,-1.2074
CS,7.3203,-1.2074
CS,7.3240,-1.2074
CS,7.3277,-1.2074
CS,7.3314,-1.2074
CS,7.3351,-1.2074
CS,7.3388,-1.2074
CS,7.3425,-1.2074
CS,7.3462,-1.2074
CS,7.3499,-1.2074
CS,7.3536,-1.2101
CS,7.3573,-1.2128
CS,7.3610,-1.2128
CS,7.3647,-1.2128
CS,7.3684,-1.2128
CS,7.3721,-1.2128
CS,7.3757,-1.2128
CS,7.3794,-1.2128
CS,7.3831,-1.2128
CS,7.3868,-1.2128
CS,7.3905,-1.2128
CS,7.3942,-1.2128
CS,7.3979,-1.2128
CS,7.4016,-1.2128
CS,7.4053,-1.2128
CS,7.4090,-1.2154
CS,7.4127,-1.2154
CS,7.4164,-1.2181
CS,7.4201,-1.2181
CS,7.4238,-1.2181
CS,7.4275,-1.2181
CS,7.4312,-1.2181
CS,7.4349,-1.2181
CS,7.4386,-1.2181
CS,7.4423,-1.2181
CS,7.4460,-1.2181
CS,7.4497,-1.2181
CS,7.4534,-1.2181
CS,7.4571,-1.2208
CS,7.4608,-1.2208
CS,7.4645,-1.2208
CS,7.4682,-1.2208
CS,7.4719,-1.2208
CS,7.4756,-1.2234
CS,7.4793,-1.2234
CS,7.4830,-1.2234
CS,7.4867,-1.2234
CS,7.4904,-1.2234
CS,7.4941,-1.2234
CS,7.4978,-1.2234
CS,7.5015,-1.2234
CS,7.5052,-1.2261
CS,7.5088,-1.2261
CS,7.5125,-1.2261
CS,7.5162,-1.2261
CS,7.5199,-1.2261
CS,7.5236,-1.2261
CS,7.5273,-1.2261
CS,7.5310,-1.2261
CS,7.5347,-1.2287
CS,7.5384,-1.2287
CS,7.5421,-1.2287
CS,7.5458,-1.2287
CS,7.5495,-1.2287
CS,7.5532,-1.2287
CS,7.5569,-1.2287
CS,7.5606,-1.2287
CS,7.5643,-1.2287
CS,7.5680,-1.2287
CS,7.5717,-1.2287
CS,7.5754,-1.2287
CS,7.5791,-1.2287
CS,7.5828,-1.2287
CS,7.5865,-1.2287
CS,7.5902,-1.2314
CS,7.5939,-1.2341
CS,7.5976,-1.2341
CS,7.6013,-1.2341
CS,7.6050,-1.2341
CS,7.6087,-1.2341
CS,7.6124,-1.2341
CS,7.6161,-1.2341
CS,7.6198,-1.2341
CS,7.6235,-1.2341
CS,7.6272,-1.2341
CS,7.6309,-1.2341
CS,7.6346,-1.2341
CS,7.6382,-1.2341
CS,7.6419,-1.2341
CS,7.6456,-1.2341
CS,7.6493,-1.2341
CS,7.6530,-1.2341
CS,7.6567,-1.2341
CS,7.6604,-1.2341
CS,7.6641,-1.2341
CS,7.6678,-1.2367
CS,7.6715,-1.2367
CS,7.6752,-1.2367
CS,7.6789,-1.2367
CS,7.6826,-1.2367
CS,7.6863,-1.2367
CS,7.6900,-1.2367
CS,7.6937,-1.2367
CS,7.6974,-1.2367
CS,7.7011,-1.2367
CS,7.7048,-1.2367
CS,7.7085,-1.2367
CS,7.7122,-1.2394
CS,7.7159,-1.2394
CS,7.7196,-1.2394
CS,7.7233,-1.2394
CS,7.7270,-1.2394
CS,7.7307,-1.2394
CS,7.7344,-1.2394
CS,7.7381,-1.2394
CS,7.7418,-1.2394
CS,7.7455,-1.2394
CS,7.7492,-1.2394
CS,7.7529,-1.2394
CS,7.7566,-1.2394
CS,7.7603,-1.2394
CS,7.7640,-1.2394
CS,7.7677,-1.2394
CS,7.7713,-1.2394
CS,7.7750,-1.2394
CS,7.7787,-1.2394
CS,7.7824,-1.2394
CS,7.7861,-1.2394
CS,7.7898,-1.2394
CS,7.7935,-1.2394
CS,7.7972,-1.2394
CS,7.8009,-1.2394
CS,7.8046,-1.2394
CS,7.8083,-1.2394
CS,7.8120,-1.2394
CS,7.8157,-1.2394
CS,7.8194,-1.2394
CS,7.8231,-1.2394
CS,7.8268,-1.2421
CS,7.8305,-1.2421
CS,7.8342,-1.2447
CS,7.8379,-1.2447
CS,7.8416,-1.2447
CS,7.8453,-1.2447
CS,7.8490,-1.2447
CS,7.8527,-1.2447
CS,7.8564,-1.2421
CS,7.8601,-1.2421
CS,7.8638,-1.2421
CS,7.8675,-1.2421
CS,7.8712,-1.2421
CS,7.8749,-1.2421
CS,7.8786,-1.2421
CS,7.8823,-1.2394
CS,7.8860,-1.2421
CS,7.8897,-1.2421
CS,7.8934,-1.2367
VOS_VDB_1999_BLACK_SOLID,3.0020,0.0555
VOS_VDB_1999_BLACK_SOLID,3.0057,0.0555
VOS_VDB_1999_BLACK_SOLID,3.0094,0.0661
VOS_VDB_1999_BLACK_SOLID,3.0796,0.0235
VOS_VDB_1999_BLACK_SOLID,3.0833,0.0235
VOS_VDB_1999_BLACK_SOLID,3.0870,0.0235
VOS_VDB_1999_BLACK_SOLID,3.0907,0.0235
VOS_VDB_1999_BLACK_SOLID,3.0944,0.0235
VOS_VDB_1999_BLACK_SOLID,3.0981,0.0208
VOS_VDB_1999_BLACK_SOLID,3.1018,0.0182
VOS_VDB_1999_BLACK_SOLID,3.1055,0.0182
VOS_VDB_1999_BLACK_SOLID,3.1092,0.0155
VOS_VDB_1999_BLACK_SOLID,3.1129,0.0128
VOS_VDB_1999_BLACK_SOLID,3.1166,0.0128
VOS_VDB_1999_BLACK_SOLID,3.1203,0.0128
VOS_VDB_1999_BLACK_SOLID,3.1240,0.0128
VOS_VDB_1999_BLACK_SOLID,3.1572,-0.0005
VOS_VDB_1999_BLACK_SOLID,3.1609,-0.0031
VOS_VDB_1999_BLACK_SOLID,3.1646,-0.0031
VOS_VDB_1999_BLACK_SOLID,3.1683,-0.0031
VOS_VDB_1999_BLACK_SOLID,3.1720,-0.0031
VOS_VDB_1999_BLACK_SOLID,3.1757,-0.0058
VOS_VDB_1999_BLACK_SOLID,3.1794,-0.0058
VOS_VDB_1999_BLACK_SOLID,3.1831,-0.0085
VOS_VDB_1999_BLACK_SOLID,3.1868,-0.0111
VOS_VDB_1999_BLACK_SOLID,3.1905,-0.0138
VOS_VDB_1999_BLACK_SOLID,3.1942,-0.0138
VOS_VDB_1999_BLACK_SOLID,3.1979,-0.0138
VOS_VDB_1999_BLACK_SOLID,3.2016,-0.0138
VOS_VDB_1999_BLACK_SOLID,3.2053,-0.0138
VOS_VDB_1999_BLACK_SOLID,3.2090,-0.0165
VOS_VDB_1999_BLACK_SOLID,3.2127,-0.0191
VOS_VDB_1999_BLACK_SOLID,3.2164,-0.0191
VOS_VDB_1999_BLACK_SOLID,3.2201,-0.0191
VOS_VDB_1999_BLACK_SOLID,3.2238,-0.0245
VOS_VDB_1999_BLACK_SOLID,3.2275,-0.0245
VOS_VDB_1999_BLACK_SOLID,3.2312,-0.0245
VOS_VDB_1999_BLACK_SOLID,3.2349,-0.0245
VOS_VDB_1999_BLACK_SOLID,3.2386,-0.0245
VOS_VDB_1999_BLACK_SOLID,3.2423,-0.0298
VOS_VDB_1999_BLACK_SOLID,3.2460,-0.0298
VOS_VDB_1999_BLACK_SOLID,3.2497,-0.0298
VOS_VDB_1999_BLACK_SOLID,3.2534,-0.0351
VOS_VDB_1999_BLACK_SOLID,3.2571,-0.0351
VOS_VDB_1999_BLACK_SOLID,3.2608,-0.0351
VOS_VDB_1999_BLACK_SOLID,3.2645,-0.0351
VOS_VDB_1999_BLACK_SOLID,3.2682,-0.0351
VOS_VDB_1999_BLACK_SOLID,3.2719,-0.0351
VOS_VDB_1999_BLACK_SOLID,3.2756,-0.0404
VOS_VDB_1999_BLACK_SOLID,3.2793,-0.0404
VOS_VDB_1999_BLACK_SOLID,3.2829,-0.0404
VOS_VDB_1999_BLACK_SOLID,3.2866,-0.0458
VOS_VDB_1999_BLACK_SOLID,3.2903,-0.0458
VOS_VDB_1999_BLACK_SOLID,3.2940,-0.0458
VOS_VDB_1999_BLACK_SOLID,3.2977,-0.0458
VOS_VDB_1999_BLACK_SOLID,3.3014,-0.0458
VOS_VDB_1999_BLACK_SOLID,3.3051,-0.0484
VOS_VDB_1999_BLACK_SOLID,3.3088,-0.0511
VOS_VDB_1999_BLACK_SOLID,3.3125,-0.0511
VOS_VDB_1999_BLACK_SOLID,3.3162,-0.0538
VOS_VDB_1999_BLACK_SOLID,3.3199,-0.0538
VOS_VDB_1999_BLACK_SOLID,3.3236,-0.0538
VOS_VDB_1999_BLACK_SOLID,3.3273,-0.0564
VOS_VDB_1999_BLACK_SOLID,3.3310,-0.0564
VOS_VDB_1999_BLACK_SOLID,3.3347,-0.0564
VOS_VDB_1999_BLACK_SOLID,3.3384,-0.0618
VOS_VDB_1999_BLACK_SOLID,3.3421,-0.0618
VOS_VDB_1999_BLACK_SOLID,3.3458,-0.0618
VOS_VDB_1999_BLACK_SOLID,3.3495,-0.0618
VOS_VDB_1999_BLACK_SOLID,3.3532,-0.0644
VOS_VDB_1999_BLACK_SOLID,3.3569,-0.0644
VOS_VDB_1999_BLACK_SOLID,3.3606,-0.0671
VOS_VDB_1999_BLACK_SOLID,3.3643,-0.0671
VOS_VDB_1999_BLACK_SOLID,3.3680,-0.0671
VOS_VDB_1999_BLACK_SOLID,3.3717,-0.0724
VOS_VDB_1999_BLACK_SOLID,3.3754,-0.0724
VOS_VDB_1999_BLACK_SOLID,3.3791,-0.0724
VOS_VDB_1999_BLACK_SOLID,3.3828,-0.0724
VOS_VDB_1999_BLACK_SOLID,3.3865,-0.0724
VOS_VDB_1999_BLACK_SOLID,3.3902,-0.0724
VOS_VDB_1999_BLACK_SOLID,3.3939,-0.0778
VOS_VDB_1999_BLACK_SOLID,3.3976,-0.0778
VOS_VDB_1999_BLACK_SOLID,3.4013,-0.0804
VOS_VDB_1999_BLACK_SOLID,3.4050,-0.0831
VOS_VDB_1999_BLACK_SOLID,3.4087,-0.0831
VOS_VDB_1999_BLACK_SOLID,3.4124,-0.0831
VOS_VDB_1999_BLACK_SOLID,3.4160,-0.0831
VOS_VDB_1999_BLACK_SOLID,3.4197,-0.0831
VOS_VDB_1999_BLACK_SOLID,3.4234,-0.0831
VOS_VDB_1999_BLACK_SOLID,3.4271,-0.0884
VOS_VDB_1999_BLACK_SOLID,3.4308,-0.0884
VOS_VDB_1999_BLACK_SOLID,3.4345,-0.0884
VOS_VDB_1999_BLACK_SOLID,3.4382,-0.0937
VOS_VDB_1999_BLACK_SOLID,3.4419,-0.0937
VOS_VDB_1999_BLACK_SOLID,3.4456,-0.0937
VOS_VDB_1999_BLACK_SOLID,3.4493,-0.0937
VOS_VDB_1999_BLACK_SOLID,3.4530,-0.0937
VOS_VDB_1999_BLACK_SOLID,3.4567,-0.0937
VOS_VDB_1999_BLACK_SOLID,3.4604,-0.0964
VOS_VDB_1999_BLACK_SOLID,3.4641,-0.0991
VOS_VDB_1999_BLACK_SOLID,3.4678,-0.0991
VOS_VDB_1999_BLACK_SOLID,3.4715,-0.1017
VOS_VDB_1999_BLACK_SOLID,3.4752,-0.1044
VOS_VDB_1999_BLACK_SOLID,3.4789,-0.1044
VOS_VDB_1999_BLACK_SOLID,3.4826,-0.1044
VOS_VDB_1999_BLACK_SOLID,3.4863,-0.1044
VOS_VDB_1999_BLACK_SOLID,3.4900,-0.1044
VOS_VDB_1999_BLACK_SOLID,3.4937,-0.1071
VOS_VDB_1999_BLACK_SOLID,3.4974,-0.1097
VOS_VDB_1999_BLACK_SOLID,3.5011,-0.1097
VOS_VDB_1999_BLACK_SOLID,3.5048,-0.1124
VOS_VDB_1999_BLACK_SOLID,3.5085,-0.1124
VOS_VDB_1999_BLACK_SOLID,3.5122,-0.1124
VOS_VDB_1999_BLACK_SOLID,3.5159,-0.1151
VOS_VDB_1999_BLACK_SOLID,3.5196,-0.1151
VOS_VDB_1999_BLACK_SOLID,3.5233,-0.1151
VOS_VDB_1999_BLACK_SOLID,3.5270,-0.1177
VOS_VDB_1999_BLACK_SOLID,3.5307,-0.1204
VOS_VDB_1999_BLACK_SOLID,3.5344,-0.1204
VOS_VDB_1999_BLACK_SOLID,3.5381,-0.1204
VOS_VDB_1999_BLACK_SOLID,3.5418,-0.1230
VOS_VDB_1999_BLACK_SOLID,3.5454,-0.1230
VOS_VDB_1999_BLACK_SOLID,3.5491,-0.1257
VOS_VDB_1999_BLACK_SOLID,3.5528,-0.1257
VOS_VDB_1999_BLACK_SOLID,3.5565,-0.1257
VOS_VDB_1999_BLACK_SOLID,3.5602,-0.1257
VOS_VDB_1999_BLACK_SOLID,3.5639,-0.1310
VOS_VDB_1999_BLACK_SOLID,3.5676,-0.1310
VOS_VDB_1999_BLACK_SOLID,3.5713,-0.1310
VOS_VDB_1999_BLACK_SOLID,3.5750,-0.1310
VOS_VDB_1999_BLACK_SOLID,3.5787,-0.1310
VOS_VDB_1999_BLACK_SOLID,3.5824,-0.1337
VOS_VDB_1999_BLACK_SOLID,3.5861,-0.1337
VOS_VDB_1999_BLACK_SOLID,3.5898,-0.1364
VOS_VDB_1999_BLACK_SOLID,3.5935,-0.1364
VOS_VDB_1999_BLACK_SOLID,3.5972,-0.1390
VOS_VDB_1999_BLACK_SOLID,3.6009,-0.1417
VOS_VDB_1999_BLACK_SOLID,3.6046,-0.1417
VOS_VDB_1999_BLACK_SOLID,3.6083,-0.1417
VOS_VDB_1999_BLACK_SOLID,3.6120,-0.1417
VOS_VDB_1999_BLACK_SOLID,3.6157,-0.1417
VOS_VDB_1999_BLACK_SOLID,3.6194,-0.1417
VOS_VDB_1999_BLACK_SOLID,3.6231,-0.1470
VOS_VDB_1999_BLACK_SOLID,3.6268,-0.1470
VOS_VDB_1999_BLACK_SOLID,3.6305,-0.1470
VOS_VDB_1999_BLACK_SOLID,3.6342,-0.1524
VOS_VDB_1999_BLACK_SOLID,3.6379,-0.1524
VOS_VDB_1999_BLACK_SOLID,3.6416,-0.1524
VOS_VDB_1999_BLACK_SOLID,3.6453,-0.1524
VOS_VDB_1999_BLACK_SOLID,3.6490,-0.1524
VOS_VDB_1999_BLACK_SOLID,3.6527,-0.1524
VOS_VDB_1999_BLACK_SOLID,3.6564,-0.1550
VOS_VDB_1999_BLACK_SOLID,3.6601,-0.1577
VOS_VDB_1999_BLACK_SOLID,3.6638,-0.1577
VOS_VDB_1999_BLACK_SOLID,3.6675,-0.1577
VOS_VDB_1999_BLACK_SOLID,3.6712,-0.1630
VOS_VDB_1999_BLACK_SOLID,3.6749,-0.1630
VOS_VDB_1999_BLACK_SOLID,3.6785,-0.1630
VOS_VDB_1999_BLACK_SOLID,3.6822,-0.1630
VOS_VDB_1999_BLACK_SOLID,3.6859,-0.1630
VOS_VDB_1999_BLACK_SOLID,3.6896,-0.1630
VOS_VDB_1999_BLACK_SOLID,3.6933,-0.1657
VOS_VDB_1999_BLACK_SOLID,3.6970,-0.1683
VOS_VDB_1999_BLACK_SOLID,3.7007,-0.1683
VOS_VDB_1999_BLACK_SOLID,3.7044,-0.1683
VOS_VDB_1999_BLACK_SOLID,3.7081,-0.1710
VOS_VDB_1999_BLACK_SOLID,3.7118,-0.1710
VOS_VDB_1999_BLACK_SOLID,3.7155,-0.1737
VOS_VDB_1999_BLACK_SOLID,3.7192,-0.1737
VOS_VDB_1999_BLACK_SOLID,3.7229,-0.1737
VOS_VDB_1999_BLACK_SOLID,3.7266,-0.1737
VOS_VDB_1999_BLACK_SOLID,3.7303,-0.1763
VOS_VDB_1999_BLACK_SOLID,3.7340,-0.1790
VOS_VDB_1999_BLACK_SOLID,3.7377,-0.1790
VOS_VDB_1999_BLACK_SOLID,3.7414,-0.1817
VOS_VDB_1999_BLACK_SOLID,3.7451,-0.1817
VOS_VDB_1999_BLACK_SOLID,3.7488,-0.1817
VOS_VDB_1999_BLACK_SOLID,3.7525,-0.1817
VOS_VDB_1999_BLACK_SOLID,3.7562,-0.1843
VOS_VDB_1999_BLACK_SOLID,3.7599,-0.1843
VOS_VDB_1999_BLACK_SOLID,3.7636,-0.1843
VOS_VDB_1999_BLACK_SOLID,3.7673,-0.1870
VOS_VDB_1999_BLACK_SOLID,3.7710,-0.1897
VOS_VDB_1999_BLACK_SOLID,3.7747,-0.1897
VOS_VDB_1999_BLACK_SOLID,3.7784,-0.1897
VOS_VDB_1999_BLACK_SOLID,3.7821,-0.1897
VOS_VDB_1999_BLACK_SOLID,3.7858,-0.1897
VOS_VDB_1999_BLACK_SOLID,3.7895,-0.1897
VOS_VDB_1999_BLACK_SOLID,3.7932,-0.1950
VOS_VDB_1999_BLACK_SOLID,3.7969,-0.1950
VOS_VDB_1999_BLACK_SOLID,3.8006,-0.1950
VOS_VDB_1999_BLACK_SOLID,3.8043,-0.1976
VOS_VDB_1999_BLACK_SOLID,3.8080,-0.2003
VOS_VDB_1999_BLACK_SOLID,3.8116,-0.2003
VOS_VDB_1999_BLACK_SOLID,3.8153,-0.2003
VOS_VDB_1999_BLACK_SOLID,3.8190,-0.2003
VOS_VDB_1999_BLACK_SOLID,3.8227,-0.2003
VOS_VDB_1999_BLACK_SOLID,3.8264,-0.2003
VOS_VDB_1999_BLACK_SOLID,3.8301,-0.2056
VOS_VDB_1999_BLACK_SOLID,3.8338,-0.2056
VOS_VDB_1999_BLACK_SOLID,3.8375,-0.2056
VOS_VDB_1999_BLACK_SOLID,3.8412,-0.2083
VOS_VDB_1999_BLACK_SOLID,3.8449,-0.2110
VOS_VDB_1999_BLACK_SOLID,3.8486,-0.2110
VOS_VDB_1999_BLACK_SOLID,3.8523,-0.2110
VOS_VDB_1999_BLACK_SOLID,3.8560,-0.2110
VOS_VDB_1999_BLACK_SOLID,3.8597,-0.2110
VOS_VDB_1999_BLACK_SOLID,3.8634,-0.2110
VOS_VDB_1999_BLACK_SOLID,3.8671,-0.2136
VOS_VDB_1999_BLACK_SOLID,3.8708,-0.2163
VOS_VDB_1999_BLACK_SOLID,3.8745,-0.2163
VOS_VDB_1999_BLACK_SOLID,3.8782,-0.2163
VOS_VDB_1999_BLACK_SOLID,3.8819,-0.2216
VOS_VDB_1999_BLACK_SOLID,3.8856,-0.2216
VOS_VDB_1999_BLACK_SOLID,3.8893,-0.2216
VOS_VDB_1999_BLACK_SOLID,3.8930,-0.2216
VOS_VDB_1999_BLACK_SOLID,3.8967,-0.2216
VOS_VDB_1999_BLACK_SOLID,3.9004,-0.2216
VOS_VDB_1999_BLACK_SOLID,3.9041,-0.2216
VOS_VDB_1999_BLACK_SOLID,3.9078,-0.2243
VOS_VDB_1999_BLACK_SOLID,3.9115,-0.2270
VOS_VDB_1999_BLACK_SOLID,3.9152,-0.2270
VOS_VDB_1999_BLACK_SOLID,3.9189,-0.2296
VOS_VDB_1999_BLACK_SOLID,3.9226,-0.2296
VOS_VDB_1999_BLACK_SOLID,3.9263,-0.2323
VOS_VDB_1999_BLACK_SOLID,3.9300,-0.2323
VOS_VDB_1999_BLACK_SOLID,3.9337,-0.2323
VOS_VDB_1999_BLACK_SOLID,3.9374,-0.2323
VOS_VDB_1999_BLACK_SOLID,3.9411,-0.2323
VOS_VDB_1999_BLACK_SOLID,3.9447,-0.2349
VOS_VDB_1999_BLACK_SOLID,3.9484,-0.2376
VOS_VDB_1999_BLACK_SOLID,3.9521,-0.2376
VOS_VDB_1999_BLACK_SOLID,3.9558,-0.2376
VOS_VDB_1999_BLACK_SOLID,3.9595,-0.2376
VOS_VDB_1999_BLACK_SOLID,3.9632,-0.2376
VOS_VDB_1999_BLACK_SOLID,3.9669,-0.2403
VOS_VDB_1999_BLACK_SOLID,3.9706,-0.2429
VOS_VDB_1999_BLACK_SOLID,3.9743,-0.2429
VOS_VDB_1999_BLACK_SOLID,3.9780,-0.2429
VOS_VDB_1999_BLACK_SOLID,3.9817,-0.2429
VOS_VDB_1999_BLACK_SOLID,3.9854,-0.2456
VOS_VDB_1999_BLACK_SOLID,3.9891,-0.2483
